day,operation,hour,country,operator,operation_id,price
2024-01-18,Store XX,07,UK,Twitter,74150,80
2024-01-18,Store XX,05,USA,Snapchat,46320,81
2024-01-18,Store WS,11,Brazil,Twitter,73511,14
2024-01-18,Store WS,08,France,Twitter,20826,86
2024-01-18,Store CO,09,China,Twitter,50030,30
2024-01-18,Store WS,00,USA,Snapchat,54314,26
2024-01-18,Store CO,01,UK,Snapchat,76998,85
2024-01-18,Store WS,00,Japan,Amazon,96606,78
2024-01-18,Store CO,10,Japan,Uber,49964,6
2024-01-18,Store WS,11,UK,Twitter,73781,22
2024-01-18,Store XX,11,Canada,Amazon,38391,74
2024-01-18,Store XX,01,Italy,Twitter,70438,40
2024-01-18,Store WS,09,China,Twitter,80194,37
2024-01-18,Store XX,06,Italy,Uber,97595,57
2024-01-18,Store WS,00,Brazil,Uber,91852,65
2024-01-18,Store XX,01,Japan,Amazon,65467,22
2024-01-18,Store XX,02,China,Snapchat,48754,3
2024-01-18,Store CO,05,USA,Amazon,99771,9
2024-01-18,Store CO,11,France,Twitter,50431,8
2024-01-18,Store WS,05,Brazil,Amazon,79636,92
2024-01-18,Store WS,09,Japan,Amazon,11049,90
2024-01-18,Store XX,07,France,Snapchat,23038,64
2024-01-18,Store CO,03,France,Amazon,41566,36
2024-01-18,Store WS,03,Brazil,Amazon,71353,94
2024-01-18,Store WS,06,Canada,Twitter,95086,22
2024-01-19,Store CO,06,Canada,Apple,55660,97
2024-01-19,Store WS,09,Canada,Apple,20648,36
2024-01-19,Store CO,06,Canada,Uber,46596,51
2024-01-19,Store WS,02,Canada,Twitter,84284,58
2024-01-19,Store CO,05,Canada,Microsoft,22216,53
2024-01-19,Store XX,03,Canada,Twitter,39779,19
2024-01-19,Store XX,03,Canada,Uber,27356,13
2024-01-19,Store XX,03,Canada,Netflix,90781,43
2024-01-19,Store CO,03,Canada,Google,85400,22
2024-01-19,Store WS,10,Canada,Twitter,45690,79
2024-01-19,Store XX,11,Canada,Apple,35898,60
2024-01-19,Store WS,09,Canada,Microsoft,12965,63
2024-01-19,Store XX,01,Canada,Apple,47193,70
2024-01-19,Store CO,04,Canada,Apple,36666,99
2024-01-19,Store CO,05,Canada,Amazon,43156,101
2024-01-19,Store WS,09,Canada,Uber,16201,46
2024-01-19,Store CO,03,Canada,Amazon,55241,94
2024-01-19,Store XX,06,Canada,Facebook,46521,50
2024-01-19,Store XX,05,Canada,Twitter,91134,84
2024-01-19,Store XX,06,Canada,Facebook,79137,83
2024-01-19,Store XX,08,Canada,Netflix,46115,98
2024-01-19,Store XX,05,Canada,Netflix,66075,100
2024-01-19,Store CO,01,Canada,Twitter,46047,85
2024-01-19,Store XX,00,Canada,Netflix,37876,44
2024-01-19,Store XX,08,Canada,Apple,95896,94
2024-01-19,Store CO,05,Canada,Apple,24549,80
2024-01-19,Store CO,06,Canada,Twitter,22221,64
2024-01-19,Store XX,10,Canada,Facebook,30033,22
2024-01-19,Store WS,01,Canada,Apple,96357,37
2024-01-19,Store WS,08,Canada,Amazon,18577,63
2024-01-19,Store CO,03,Canada,Tesla,49030,3
2024-01-19,Store XX,00,Canada,Twitter,15770,35
2024-01-19,Store WS,04,Canada,Netflix,75085,13
2024-01-19,Store CO,10,Canada,Microsoft,26505,48
2024-01-19,Store WS,00,Canada,Facebook,10223,65
2024-01-19,Store WS,04,Canada,Tesla,97923,3
2024-01-19,Store CO,10,Canada,Netflix,78577,45
2024-01-19,Store WS,07,Canada,Microsoft,99319,96
2024-01-19,Store CO,08,Canada,Microsoft,35334,36
2024-01-19,Store XX,03,Canada,Google,21447,48
2024-01-19,Store CO,06,Canada,Uber,67172,27
2024-01-19,Store CO,01,Canada,Uber,50240,30
2024-01-19,Store WS,02,Canada,Facebook,90078,3
2024-01-19,Store WS,11,Canada,Tesla,13399,18
2024-01-19,Store WS,08,Canada,Apple,76874,39
2024-01-19,Store WS,00,Canada,Netflix,84105,88
2024-01-19,Store XX,07,Canada,Tesla,53149,39
2024-01-19,Store CO,00,Canada,Netflix,75532,21
2024-01-19,Store WS,05,Canada,Google,36812,59
2024-01-19,Store WS,11,Canada,Facebook,37496,59
2024-01-19,Store WS,11,Canada,Tesla,70288,23
2024-01-19,Store WS,02,Canada,Apple,90097,44
2024-01-19,Store WS,04,Canada,Apple,26811,30
2024-01-19,Store XX,01,Canada,Apple,51730,82
2024-01-19,Store WS,00,Canada,Apple,39807,42
2024-01-19,Store CO,10,Canada,Uber,91291,33
2024-01-19,Store XX,05,Canada,Apple,81153,101
2024-01-19,Store WS,04,Canada,Microsoft,72249,7
2024-01-19,Store XX,03,Canada,Microsoft,66535,52
2024-01-19,Store CO,06,Canada,Uber,42700,91
2024-01-19,Store WS,07,Canada,Facebook,57640,62
2024-01-19,Store WS,09,Canada,Amazon,78005,91
2024-01-19,Store WS,11,Canada,Facebook,59597,57
2024-01-19,Store CO,08,Canada,Microsoft,47053,81
2024-01-19,Store CO,05,Canada,Tesla,70822,4
2024-01-19,Store WS,07,Canada,Google,23039,61
2024-01-19,Store WS,11,Canada,Microsoft,26751,21
2024-01-19,Store XX,01,Canada,Apple,54645,58
2024-01-19,Store WS,01,Canada,Tesla,30572,3
2024-01-19,Store CO,08,Canada,Netflix,85085,92
2024-01-19,Store WS,01,Canada,Microsoft,12969,39
2024-01-19,Store WS,10,Canada,Apple,78823,35
2024-01-19,Store WS,11,Canada,Microsoft,81318,89
2024-01-19,Store CO,05,Canada,Google,52193,29
2024-01-19,Store WS,08,Canada,Apple,11912,37
2024-01-19,Store XX,11,Canada,Uber,62696,19
2024-01-19,Store XX,11,Canada,Facebook,29731,1
2024-01-19,Store WS,03,Canada,Apple,92994,3
2024-01-19,Store CO,04,Canada,Amazon,36004,48
2024-01-19,Store WS,02,Canada,Google,31616,92
2024-01-19,Store XX,11,Canada,Apple,22065,13
2024-01-19,Store XX,04,Canada,Tesla,62097,50
2024-01-19,Store XX,10,Canada,Tesla,14266,1
2024-01-19,Store WS,00,Canada,Netflix,46119,20
2024-01-19,Store CO,03,Canada,Uber,56785,50
2024-01-19,Store XX,09,Canada,Netflix,59625,11
2024-01-19,Store CO,02,Canada,Amazon,79948,68
2024-01-19,Store XX,08,Canada,Facebook,65552,4
2024-01-19,Store XX,06,Canada,Apple,81603,56
2024-01-19,Store XX,04,Canada,Uber,69496,44
2024-01-19,Store XX,02,Canada,Twitter,23632,80
2024-01-19,Store CO,02,Canada,Facebook,13218,77
2024-01-19,Store WS,08,Canada,Twitter,53376,17
2024-01-19,Store CO,00,Canada,Netflix,55349,69
2024-01-19,Store XX,07,Canada,Facebook,73441,15
2024-01-19,Store XX,07,Canada,Twitter,71681,57
2024-01-19,Store XX,10,Canada,Facebook,28370,1
2024-01-19,Store XX,06,Canada,Netflix,20267,89
2024-01-19,Store WS,11,Canada,Uber,97826,49
2024-01-19,Store CO,05,Canada,Google,42004,26
2024-01-19,Store XX,02,Canada,Tesla,19009,2
2024-01-19,Store WS,00,Canada,Netflix,46633,13
2024-01-19,Store CO,07,Canada,Amazon,47589,70
2024-01-19,Store CO,08,Canada,Netflix,84928,68
2024-01-19,Store WS,07,Canada,Amazon,37636,31
2024-01-19,Store CO,04,Canada,Facebook,99691,45
2024-01-19,Store XX,05,Canada,Microsoft,81995,25
2024-01-19,Store XX,09,Canada,Google,64472,41
2024-01-20,Store CO,01,Brazil,Apple,78592,31
2024-01-20,Store CO,04,Brazil,Apple,67681,39
2024-01-20,Store CO,10,Japan,Microsoft,38926,39
2024-01-20,Store CO,06,Brazil,Apple,29567,13
2024-01-20,Store CO,01,USA,Google,30895,63
2024-01-20,Store CO,04,France,Apple,83514,62
2024-01-20,Other Operation,04,France,Google,28721,72
2024-01-20,Store XX,05,Japan,Google,59455,11
2024-01-20,Store CO,02,Italy,Google,33419,44
2024-01-20,Other Operation,03,China,Apple,11212,96
2024-01-20,Store CO,02,France,Google,92965,66
2024-01-20,Store XX,04,France,Microsoft,10100,69
2024-01-20,Other Operation,07,Brazil,Google,42037,86
2024-01-20,Other Operation,07,France,Microsoft,35618,55
2024-01-20,Store CO,00,Italy,Apple,25919,46
2024-01-20,Store XX,09,France,Apple,18541,91
2024-01-20,Other Operation,04,China,Apple,29152,59
2024-01-20,Other Operation,11,China,Apple,62196,29
2024-01-20,Store CO,06,Japan,Google,54308,87
2024-01-20,Store XX,05,UK,Google,74915,95
2024-01-20,Other Operation,05,UK,Google,15203,51
2024-01-20,Other Operation,10,France,Microsoft,94026,46
2024-01-20,Store CO,10,UK,Microsoft,99725,27
2024-01-20,Store CO,10,Japan,Apple,14435,84
2024-01-20,Store CO,08,China,Google,85336,42
2024-01-20,Store CO,04,USA,Google,82236,31
2024-01-20,Store XX,05,UK,Microsoft,72225,71
2024-01-20,Store CO,10,Japan,Apple,61661,52
2024-01-20,Store CO,06,France,Apple,89560,37
2024-01-20,Store XX,11,UK,Apple,32038,72
2024-01-20,Store CO,06,Brazil,Google,39906,3
2024-01-20,Store XX,04,France,Microsoft,98760,34
2024-01-20,Other Operation,06,Italy,Microsoft,23649,14
2024-01-20,Store XX,09,Japan,Apple,42392,71
2024-01-20,Other Operation,03,USA,Microsoft,28088,86
2024-01-20,Store XX,10,USA,Microsoft,36240,88
2024-01-20,Store CO,00,France,Microsoft,36070,36
2024-01-20,Other Operation,01,Brazil,Google,49852,26
2024-01-20,Store XX,10,France,Microsoft,57350,35
2024-01-20,Store XX,04,Brazil,Microsoft,24680,23
2024-01-20,Store XX,06,China,Apple,73482,96
2024-01-20,Store XX,07,USA,Microsoft,75342,83
2024-01-20,Store XX,06,USA,Apple,79161,86
2024-01-20,Store XX,11,Brazil,Google,54234,71
2024-01-20,Other Operation,00,UK,Microsoft,84846,6
2024-01-20,Other Operation,05,France,Microsoft,27054,37
2024-01-20,Other Operation,03,USA,Google,27345,59
2024-01-20,Store CO,06,Japan,Google,69122,81
2024-01-20,Store XX,11,France,Apple,60130,47
2024-01-20,Store CO,04,France,Apple,75995,50
2024-01-20,Other Operation,09,Brazil,Apple,88248,92
2024-01-20,Store XX,02,Japan,Microsoft,92004,52
2024-01-20,Other Operation,05,Japan,Google,62175,75
2024-01-20,Store XX,00,France,Microsoft,61409,57
2024-01-20,Store CO,08,Brazil,Microsoft,48534,3
2024-01-20,Other Operation,01,UK,Apple,44804,69
2024-01-20,Store CO,09,Brazil,Microsoft,11138,22
2024-01-20,Store CO,00,France,Microsoft,13053,53
2024-01-20,Store CO,02,China,Microsoft,47539,58
2024-01-20,Store CO,09,Brazil,Google,78793,79
2024-01-20,Store XX,11,Italy,Microsoft,49450,66
2024-01-20,Store XX,01,China,Microsoft,16977,62
2024-01-20,Other Operation,01,UK,Microsoft,41180,78
2024-01-20,Store CO,05,USA,Google,40146,76
2024-01-20,Store CO,11,Brazil,Google,28374,14
2024-01-20,Other Operation,07,Italy,Google,55026,82
2024-01-20,Store CO,05,China,Apple,49861,32
2024-01-20,Other Operation,07,Brazil,Google,44462,48
2024-01-20,Store CO,08,Italy,Apple,42875,78
2024-01-21,Store CO,11,Canada,Google,59252,56
2024-01-21,Store CO,04,Canada,Apple,79622,93
2024-01-21,Store CO,03,Canada,Apple,23794,42
2024-01-21,Store CO,03,Canada,Twitter,64678,95
2024-01-21,Store CO,09,Canada,Twitter,37814,56
2024-01-21,Store CO,09,Canada,Facebook,50906,75
2024-01-21,Other Operation,01,Canada,Google,39178,26
2024-01-21,Other Operation,01,Canada,Google,54903,81
2024-01-21,Other Operation,00,Canada,Twitter,36403,28
2024-01-21,Store CO,01,Canada,Apple,13232,63
2024-01-21,Other Operation,01,Canada,Uber,36214,64
2024-01-21,Other Operation,04,Canada,Google,37484,101
2024-01-21,Store CO,11,Canada,Twitter,56551,74
2024-01-21,Other Operation,07,Canada,Apple,25355,17
2024-01-21,Store CO,05,Canada,Uber,96678,3
2024-01-21,Other Operation,02,Canada,Google,11699,21
2024-01-21,Store CO,00,Canada,Uber,90863,68
2024-01-21,Other Operation,11,Canada,Google,73689,39
2024-01-21,Other Operation,00,Canada,Uber,37711,41
2024-01-21,Store CO,05,Canada,Google,38381,15
2024-01-21,Store CO,00,Canada,Amazon,44757,78
2024-01-21,Other Operation,07,Canada,Google,29883,72
2024-01-21,Store CO,09,Canada,Apple,76775,51
2024-01-21,Other Operation,10,Canada,Amazon,52471,14
2024-01-21,Store CO,11,Canada,Amazon,83784,89
2024-01-21,Store CO,03,Canada,Amazon,55914,64
2024-01-21,Store CO,03,Canada,Amazon,40692,10
2024-01-21,Store CO,02,Canada,Google,80908,54
2024-01-21,Other Operation,09,Canada,Google,10296,93
2024-01-21,Store CO,00,Canada,Apple,68824,88
2024-01-21,Other Operation,01,Canada,Apple,73379,86
2024-01-21,Store CO,05,Canada,Uber,51201,13
2024-01-21,Store CO,11,Canada,Apple,11784,97
2024-01-21,Store CO,01,Canada,Facebook,50384,72
2024-01-21,Other Operation,09,Canada,Uber,47481,91
2024-01-21,Store CO,08,Canada,Uber,14864,24
2024-01-21,Other Operation,10,Canada,Apple,37485,32
2024-01-21,Other Operation,05,Canada,Google,54520,79
2024-01-21,Store CO,00,Canada,Facebook,57493,86
2024-01-21,Store CO,08,Canada,Amazon,31683,10
2024-01-21,Store CO,10,Canada,Apple,65916,9
2024-01-21,Store CO,03,Canada,Apple,86886,17
2024-01-21,Store CO,08,Canada,Google,20023,19
2024-01-21,Store CO,00,Canada,Amazon,39596,39
2024-01-21,Store CO,03,Canada,Amazon,22834,10
2024-01-21,Store CO,02,Canada,Apple,95773,41
2024-01-21,Other Operation,01,Canada,Apple,45311,67
2024-01-21,Other Operation,08,Canada,Facebook,79061,19
2024-01-21,Store CO,05,Canada,Amazon,77267,76
2024-01-21,Store CO,09,Canada,Facebook,73737,41
2024-01-21,Store CO,07,Canada,Apple,19835,61
2024-01-21,Store CO,06,Canada,Twitter,81937,63
2024-01-21,Store CO,05,Canada,Apple,35933,9
2024-01-21,Other Operation,02,Canada,Apple,91562,53
2024-01-21,Other Operation,04,Canada,Amazon,23646,29
2024-01-21,Store CO,01,Canada,Facebook,62991,81
2024-01-21,Other Operation,07,Canada,Twitter,84897,43
2024-01-21,Store CO,08,Canada,Facebook,78367,67
2024-01-21,Other Operation,04,Canada,Amazon,18896,79
2024-01-21,Other Operation,07,Canada,Apple,57544,55
2024-01-21,Other Operation,00,Canada,Twitter,95283,53
2024-01-21,Other Operation,08,Canada,Facebook,98770,27
2024-01-21,Other Operation,00,Canada,Amazon,51101,78
2024-01-21,Other Operation,08,Canada,Twitter,97235,10
2024-01-21,Other Operation,10,Canada,Google,84861,35
2024-01-21,Other Operation,10,Canada,Google,33399,5
2024-01-21,Other Operation,07,Canada,Twitter,80450,2
2024-01-21,Store CO,09,Canada,Twitter,19234,40
2024-01-21,Store CO,05,Canada,Facebook,39259,33
2024-01-21,Store CO,08,Canada,Twitter,22445,20
2024-01-21,Store CO,00,Canada,Twitter,53338,41
2024-01-21,Other Operation,08,Canada,Twitter,90641,99
2024-01-21,Other Operation,06,Canada,Apple,42044,10
2024-01-21,Store CO,01,Canada,Uber,34683,23
2024-01-21,Store CO,00,Canada,Google,89170,36
2024-01-21,Other Operation,06,Canada,Amazon,97616,101
2024-01-21,Other Operation,07,Canada,Uber,48621,46
2024-01-21,Other Operation,05,Canada,Google,13663,53
2024-01-21,Other Operation,03,Canada,Uber,36897,85
2024-01-21,Other Operation,07,Canada,Uber,16278,94
2024-01-21,Other Operation,02,Canada,Amazon,40872,83
2024-01-21,Other Operation,10,Canada,Twitter,71196,34
2024-01-21,Other Operation,11,Canada,Google,91602,10
2024-01-21,Store CO,07,Canada,Google,18848,52
2024-01-21,Other Operation,01,Canada,Google,25707,59
2024-01-21,Other Operation,05,Canada,Amazon,37843,21
2024-01-21,Other Operation,11,Canada,Facebook,98514,14
2024-01-21,Store CO,02,Canada,Uber,71455,6
2024-01-21,Other Operation,03,Canada,Google,23806,35
2024-01-21,Store CO,07,Canada,Amazon,78564,5
2024-01-21,Other Operation,08,Canada,Facebook,46178,11
2024-01-21,Store CO,10,Canada,Google,49564,93
2024-01-21,Other Operation,05,Canada,Facebook,73715,100
2024-01-21,Store CO,00,Canada,Uber,83685,72
2024-01-21,Store CO,01,Canada,Google,19936,55
2024-01-21,Store CO,11,Canada,Amazon,66291,22
2024-01-21,Store CO,01,Canada,Twitter,40590,96
2024-01-21,Store CO,11,Canada,Amazon,77257,88
2024-01-21,Other Operation,09,Canada,Amazon,98928,29
2024-01-21,Other Operation,02,Canada,Apple,49521,27
2024-01-21,Store CO,04,Canada,Twitter,91962,60
2024-01-21,Store CO,08,Canada,Twitter,56766,5
2024-01-21,Other Operation,01,Canada,Amazon,91449,89
2024-01-21,Store CO,08,Canada,Uber,92163,55
2024-01-21,Other Operation,00,Canada,Twitter,53917,45
2024-01-21,Store CO,04,Canada,Amazon,34137,78
2024-01-21,Store CO,02,Canada,Twitter,70783,12
2024-01-21,Other Operation,01,Canada,Google,92802,8
2024-01-21,Store CO,02,Canada,Apple,75641,33
2024-01-21,Store CO,04,Canada,Google,38686,16
2024-01-21,Store CO,10,Canada,Apple,61715,1
2024-01-21,Other Operation,02,Canada,Twitter,27462,34
2024-01-21,Other Operation,02,Canada,Twitter,62091,28
2024-01-21,Store CO,00,Canada,Apple,33789,21
2024-01-21,Store CO,11,Canada,Amazon,40561,38
2024-01-21,Other Operation,07,Canada,Google,72890,23
2024-01-21,Other Operation,03,Canada,Uber,87328,51
2024-01-21,Other Operation,02,Canada,Amazon,93078,53
2024-01-21,Other Operation,08,Canada,Amazon,86942,77
2024-01-21,Store CO,11,Canada,Uber,84457,56
2024-01-21,Store CO,08,Canada,Apple,41542,13
2024-01-21,Store CO,04,Canada,Twitter,43977,93
2024-01-21,Other Operation,08,Canada,Twitter,53043,57
2024-01-21,Store CO,02,Canada,Google,27291,48
2024-01-21,Other Operation,06,Canada,Apple,77218,80
2024-01-21,Other Operation,01,Canada,Amazon,95320,17
2024-01-21,Other Operation,01,Canada,Facebook,90991,34
2024-01-21,Other Operation,03,Canada,Facebook,70386,7
2024-01-21,Other Operation,03,Canada,Uber,51304,62
2024-01-21,Other Operation,02,Canada,Google,35047,10
2024-01-21,Other Operation,05,Canada,Google,15033,47
2024-01-21,Other Operation,07,Canada,Amazon,82725,88
2024-01-21,Other Operation,11,Canada,Twitter,17044,13
2024-01-21,Store CO,11,Canada,Apple,35027,44
2024-01-21,Store CO,03,Canada,Apple,95736,28
2024-01-21,Store CO,01,Canada,Uber,52100,26
2024-01-21,Store CO,02,Canada,Facebook,83685,65
2024-01-21,Other Operation,10,Canada,Google,71349,19
2024-01-21,Other Operation,10,Canada,Amazon,26047,85
2024-01-21,Store CO,07,Canada,Amazon,36264,56
2024-01-21,Store CO,03,Canada,Amazon,61553,23
2024-01-21,Store CO,10,Canada,Amazon,78085,49
2024-01-21,Store CO,01,Canada,Google,10470,50
2024-01-21,Other Operation,10,Canada,Facebook,32508,73
2024-01-21,Store CO,05,Canada,Uber,17626,67
2024-01-21,Store CO,04,Canada,Apple,24710,40
2024-01-21,Other Operation,01,Canada,Uber,39978,93
2024-01-21,Store CO,04,Canada,Facebook,91446,97
2024-01-21,Other Operation,03,Canada,Google,48628,30
2024-01-21,Store CO,08,Canada,Amazon,75773,52
2024-01-21,Other Operation,03,Canada,Twitter,62811,71
2024-01-21,Store CO,02,Canada,Uber,15786,6
2024-01-21,Store CO,06,Canada,Uber,57734,24
2024-01-21,Other Operation,02,Canada,Twitter,30406,42
2024-01-21,Other Operation,05,Canada,Google,28876,74
2024-01-21,Store CO,11,Canada,Twitter,38224,30
2024-01-21,Store CO,08,Canada,Twitter,43181,80
2024-01-21,Other Operation,06,Canada,Twitter,31283,2
2024-01-21,Store CO,08,Canada,Google,87826,50
2024-01-21,Other Operation,02,Canada,Twitter,20238,31
2024-01-21,Other Operation,05,Canada,Google,47939,45
2024-01-21,Store CO,04,Canada,Twitter,31508,9
2024-01-21,Store CO,02,Canada,Apple,66702,56
2024-01-21,Store CO,09,Canada,Apple,62934,65
2024-01-21,Other Operation,01,Canada,Apple,98071,16
2024-01-21,Store CO,04,Canada,Facebook,76421,7
2024-01-21,Store CO,02,Canada,Uber,22954,97
2024-01-21,Other Operation,06,Canada,Amazon,90328,37
2024-01-21,Store CO,04,Canada,Amazon,44634,76
2024-01-21,Store CO,02,Canada,Uber,37619,75
2024-01-21,Store CO,04,Canada,Uber,80037,26
2024-01-21,Other Operation,11,Canada,Apple,52420,72
2024-01-21,Other Operation,02,Canada,Google,53546,82
2024-01-21,Other Operation,10,Canada,Google,35780,51
2024-01-21,Other Operation,01,Canada,Facebook,37386,16
2024-01-21,Other Operation,10,Canada,Apple,22359,46
2024-01-21,Store CO,06,Canada,Apple,76803,47
2024-01-21,Other Operation,03,Canada,Google,57048,57
2024-01-21,Store CO,11,Canada,Apple,75799,52
2024-01-21,Other Operation,05,Canada,Amazon,83953,63
2024-01-21,Other Operation,07,Canada,Google,24433,99
2024-01-21,Store CO,05,Canada,Apple,35524,56
2024-01-21,Store CO,02,Canada,Facebook,28623,39
2024-01-21,Store CO,10,Canada,Amazon,35625,28
2024-01-21,Store CO,03,Canada,Google,82065,34
2024-01-21,Store CO,11,Canada,Apple,97142,74
2024-01-21,Store CO,10,Canada,Apple,42328,25
2024-01-21,Store CO,08,Canada,Twitter,36244,71
2024-01-21,Store CO,05,Canada,Uber,16244,12
2024-01-21,Other Operation,02,Canada,Apple,40541,64
2024-01-21,Other Operation,07,Canada,Amazon,48401,9
2024-01-21,Store CO,03,Canada,Google,90459,40
2024-01-21,Store CO,04,Canada,Amazon,94437,73
2024-01-21,Other Operation,05,Canada,Twitter,25065,18
2024-01-21,Store CO,09,Canada,Apple,51048,3
2024-01-21,Store CO,11,Canada,Facebook,80681,57
2024-01-21,Store CO,00,Canada,Uber,19244,79
2024-01-21,Store CO,01,Canada,Amazon,72992,41
2024-01-21,Other Operation,05,Canada,Uber,96179,6
2024-01-21,Other Operation,02,Canada,Uber,72096,52
2024-01-21,Store CO,08,Canada,Google,27413,98
2024-01-21,Other Operation,05,Canada,Google,27236,40
2024-01-21,Store CO,02,Canada,Uber,80611,49
2024-01-21,Store CO,10,Canada,Uber,14189,35
2024-01-21,Other Operation,06,Canada,Facebook,43346,93
2024-01-21,Store CO,10,Canada,Amazon,51059,38
2024-01-21,Other Operation,09,Canada,Twitter,85800,13
2024-01-21,Store CO,01,Canada,Apple,65070,47
2024-01-21,Other Operation,05,Canada,Google,37129,4
2024-01-21,Other Operation,03,Canada,Google,79369,27
2024-01-21,Store CO,07,Canada,Twitter,72216,1
2024-01-21,Other Operation,00,Canada,Apple,87769,35
2024-01-21,Other Operation,04,Canada,Amazon,60782,48
2024-01-21,Store CO,07,Canada,Twitter,73546,20
2024-01-21,Other Operation,03,Canada,Twitter,30235,34
2024-01-21,Store CO,11,Canada,Facebook,37120,44
2024-01-21,Other Operation,08,Canada,Amazon,52841,29
2024-01-21,Other Operation,09,Canada,Amazon,49058,72
2024-01-21,Other Operation,02,Canada,Apple,55367,56
2024-01-21,Other Operation,03,Canada,Twitter,43014,87
2024-01-21,Store CO,03,Canada,Amazon,38907,93
2024-01-21,Other Operation,09,Canada,Uber,53337,1
2024-01-21,Store CO,09,Canada,Uber,11846,72
2024-01-21,Store CO,08,Canada,Apple,22493,63
2024-01-21,Store CO,00,Canada,Amazon,84691,78
2024-01-21,Store CO,02,Canada,Uber,38767,19
2024-01-21,Other Operation,10,Canada,Facebook,37591,88
2024-01-21,Store CO,08,Canada,Apple,85839,101
2024-01-21,Other Operation,10,Canada,Uber,51320,39
2024-01-21,Store CO,01,Canada,Apple,69485,55
2024-01-21,Store CO,10,Canada,Uber,97528,22
2024-01-21,Other Operation,00,Canada,Apple,80033,67
2024-01-21,Other Operation,05,Canada,Twitter,22216,89
2024-01-21,Other Operation,01,Canada,Apple,70519,2
2024-01-21,Other Operation,09,Canada,Amazon,27875,44
2024-01-21,Store CO,00,Canada,Twitter,45621,91
2024-01-21,Other Operation,10,Canada,Amazon,27511,56
2024-01-21,Store CO,02,Canada,Google,50898,38
2024-01-21,Other Operation,08,Canada,Facebook,88967,36
2024-01-21,Store CO,11,Canada,Twitter,61969,95
2024-01-21,Other Operation,02,Canada,Google,31904,53
2024-01-21,Other Operation,11,Canada,Amazon,39815,35
2024-01-21,Store CO,08,Canada,Amazon,41917,85
2024-01-21,Other Operation,03,Canada,Google,53200,70
2024-01-21,Other Operation,08,Canada,Google,73338,90
2024-01-21,Store CO,07,Canada,Amazon,78048,38
2024-01-21,Other Operation,07,Canada,Twitter,88663,67
2024-01-21,Other Operation,05,Canada,Google,61328,77
2024-01-21,Store CO,02,Canada,Amazon,97329,35
2024-01-21,Other Operation,05,Canada,Amazon,73742,95
2024-01-21,Other Operation,00,Canada,Apple,23479,59
2024-01-21,Other Operation,05,Canada,Amazon,59188,100
2024-01-21,Store CO,10,Canada,Facebook,68313,99
2024-01-21,Store CO,10,Canada,Facebook,22459,86
2024-01-21,Store CO,05,Canada,Uber,77876,75
2024-01-21,Other Operation,03,Canada,Facebook,31435,91
2024-01-21,Store CO,07,Canada,Amazon,97614,66
2024-01-21,Store CO,11,Canada,Apple,24804,91
2024-01-21,Other Operation,00,Canada,Twitter,19966,8
